1.000000	0.500000
1.050000	0.517778
1.100000	0.534406
1.150000	0.549926
1.200000	0.564390
1.250000	0.577853
1.300000	0.590372
1.350000	0.602004
1.400000	0.612803
1.450000	0.622820
1.500000	0.632103
1.550000	0.640698
1.600000	0.648647
1.650000	0.655989
1.700000	0.662761
1.750000	0.668996
1.800000	0.674727
1.850000	0.679981
1.900000	0.684786
1.950000	0.689167
2.000000	0.693147
