2.040200	105.665122		
2.040400	105.643983		
2.040600	105.622847		
2.040800	105.601716		
2.041000	105.580589		
2.041200	105.559466		
2.041400	105.538347		
2.041600	105.517232		
2.041800	105.496122		
2.042000	105.475015		
2.042200	105.453913		
2.042400	105.432815		
2.042600	105.411721		
2.042800	105.390631		
2.043000	105.369545		
2.043200	105.348463		
2.043400	105.327386		
2.043600	105.306312		
2.043800	105.285243		
2.044000	105.264178		
2.044200	105.243117		
2.044400	105.222060		
2.044600	105.201007		
2.044800	105.179958		
2.045000	105.158914		
2.045200	105.137873		
2.045400	105.116837		
2.045600	105.095804		
2.045800	105.074776		
2.046000	105.053752		
2.046200	105.032732		
2.046400	105.011717		
2.046600	104.990705		
2.046800	104.969697		
2.047000	104.948694		
2.047200	104.927694		
2.047400	104.906699		
2.047600	104.885708		
2.047800	104.864721		
2.048000	104.843738		
2.048200	104.822759		
2.048400	104.801784		
2.048600	104.780813		
2.048800	104.759847		
2.049000	104.738884		
2.049200	104.717926		
2.049400	104.696972		
2.049600	104.676021		
2.049800	104.655075		
2.050000	104.634133		
2.050200	104.613195		
2.050400	104.592261		
2.050600	104.571332		
2.050800	104.550406		
2.051000	104.529484		
2.051200	104.508567		
2.051400	104.487653		
2.051600	104.466744		
2.051800	104.445838		
2.052000	104.424937		
2.052200	104.404040		
2.052400	104.383147		
2.052600	104.362258		
2.052800	104.341373		
2.053000	104.320492		
2.053200	104.299615		
2.053400	104.278742		
2.053600	104.257874		
2.053800	104.237009		
2.054000	104.216148		
2.054200	104.195292		
2.054400	104.174439		
2.054600	104.153591		
2.054800	104.132747		
2.055000	104.111906		
2.055200	104.091070		
2.055400	104.070238		
2.055600	104.049410		
2.055800	104.028586		
2.056000	104.007766		
2.056200	103.986950		
2.056400	103.966138		
2.056600	103.945330		
2.056800	103.924526		
2.057000	103.903726		
2.057200	103.882931		
2.057400	103.862139		
2.057600	103.841351		
2.057800	103.820568		
2.058000	103.799788		
2.058200	103.779013		
2.058400	103.758241		
2.058600	103.737474		
2.058800	103.716710		
2.059000	103.695951		
2.059200	103.675195		
2.059400	103.654444		
2.059600	103.633697		
2.059800	103.612954		
2.060000	103.592214		
2.060200	103.571479		
2.060400	103.550748		
2.060600	103.530021		
2.060800	103.509298		
2.061000	103.488578		
2.061200	103.467863		
2.061400	103.447152		
2.061600	103.426445		
2.061800	103.405742		
2.062000	103.385043		
2.062200	103.364348		
2.062400	103.343657		
2.062600	103.322970		
2.062800	103.302287		
2.063000	103.281608		
2.063200	103.260933		
2.063400	103.240262		
2.063600	103.219595		
2.063800	103.198932		
2.064000	103.178273		
2.064200	103.157618		
2.064400	103.136967		
2.064600	103.116321		
2.064800	103.095678		
2.065000	103.075039		
2.065200	103.054404		
2.065400	103.033773		
2.065600	103.013146		
2.065800	102.992523		
2.066000	102.971904		
2.066200	102.951289		
2.066400	102.930678		
2.066600	102.910071		
2.066800	102.889468		
2.067000	102.868869		
2.067200	102.848274		
2.067400	102.827683		
2.067600	102.807096		
2.067800	102.786513		
2.068000	102.765934		
2.068200	102.745358		
2.068400	102.724787		
2.068600	102.704220		
2.068800	102.683657		
2.069000	102.663098		
2.069200	102.642542		
2.069400	102.621991		
2.069600	102.601444		
2.069800	102.580901		
2.070000	102.560361		
2.070200	102.539826		
2.070400	102.519294		
2.070600	102.498767		
2.070800	102.478243		
2.071000	102.457724		
2.071200	102.437208		
2.071400	102.416697		
2.071600	102.396189		
2.071800	102.375685		
2.072000	102.355186		
2.072200	102.334690		
2.072400	102.314198		
2.072600	102.293710		
2.072800	102.273226		
2.073000	102.252746		
2.073200	102.232270		
2.073400	102.211798		
2.073600	102.191330		
2.073800	102.170866		
2.074000	102.150406		
2.074200	102.129950		
2.074400	102.109497		
2.074600	102.089049		
2.074800	102.068604		
2.075000	102.048164		
2.075200	102.027727		
2.075400	102.007295		
2.075600	101.986866		
2.075800	101.966441		
2.076000	101.946021		
2.076200	101.925604		
2.076400	101.905191		
2.076600	101.884782		
2.076800	101.864377		
2.077000	101.843975		
2.077200	101.823578		
2.077400	101.803185		
2.077600	101.782796		
2.077800	101.762410		
2.078000	101.742029		
2.078200	101.721651		
2.078400	101.701277		
2.078600	101.680908		
2.078800	101.660542		
2.079000	101.640180		
2.079200	101.619822		
2.079400	101.599468		
2.079600	101.579118		
2.079800	101.558771		
2.080000	101.538429		
2.080200	101.518090		
2.080400	101.497756		
2.080600	101.477425		
2.080800	101.457099		
2.081000	101.436776		
2.081200	101.416457		
2.081400	101.396142		
2.081600	101.375831		
2.081800	101.355524		
2.082000	101.335220		
2.082200	101.314921		
2.082400	101.294625		
2.082600	101.274334		
2.082800	101.254046		
2.083000	101.233762		
2.083200	101.213482		
2.083400	101.193206		
2.083600	101.172934		
2.083800	101.152666		
2.084000	101.132402		
2.084200	101.112141		
2.084400	101.091885		
2.084600	101.071632		
2.084800	101.051383		
2.085000	101.031138		
2.085200	101.010897		
2.085400	100.990660		
2.085600	100.970427		
2.085800	100.950198		
2.086000	100.929972		
2.086200	100.909750		
2.086400	100.889533		
2.086600	100.869319		
2.086800	100.849109		
2.087000	100.828903		
2.087200	100.808700		
2.087400	100.788502		
2.087600	100.768308		
2.087800	100.748117		
2.088000	100.727930		
2.088200	100.707747		
2.088400	100.687568		
2.088600	100.667393		
2.088800	100.647222		
2.089000	100.627054		
2.089200	100.606891		
2.089400	100.586731		
2.089600	100.566575		
2.089800	100.546423		
2.090000	100.526275		
2.090200	100.506131		
2.090400	100.485990		
2.090600	100.465854		
2.090800	100.445721		
2.091000	100.425592		
2.091200	100.405467		
2.091400	100.385346		
2.091600	100.365228		
2.091800	100.345115		
2.092000	100.325005		
2.092200	100.304899		
2.092400	100.284797		
2.092600	100.264699		
2.092800	100.244605		
2.093000	100.224515		
2.093200	100.204428		
2.093400	100.184345		
2.093600	100.164266		
2.093800	100.144191		
2.094000	100.124120		
2.094200	100.104052		
2.094400	100.083989		
2.094600	100.063929		
2.094800	100.043873		
2.095000	100.023821		
2.095200	100.003773		
2.095400	99.983728		
2.095600	99.963688		
2.095800	99.943651		
2.096000	99.923618		
2.096200	99.903589		
2.096400	99.883563		
2.096600	99.863542		
2.096800	99.843524		
2.097000	99.823510		
2.097200	99.803500		
2.097400	99.783494		
2.097600	99.763492		
2.097800	99.743493		
2.098000	99.723498		
2.098200	99.703507		
2.098400	99.683520		
2.098600	99.663537		
2.098800	99.643557		
2.099000	99.623581		
2.099200	99.603609		
2.099400	99.583641		
2.099600	99.563677		
2.099800	99.543716		
2.100000	99.523760		
2.100200	99.503807		
2.100400	99.483857		
2.100600	99.463912		
2.100800	99.443971		
2.101000	99.424033		
2.101200	99.404099		
2.101400	99.384169		
2.101600	99.364242		
2.101800	99.344320		
2.102000	99.324401		
2.102200	99.304486		
2.102400	99.284575		
2.102600	99.264667		
2.102800	99.244764		
2.103000	99.224864		
2.103200	99.204968		
2.103400	99.185076		
2.103600	99.165187		
2.103800	99.145302		
2.104000	99.125421		
2.104200	99.105544		
2.104400	99.085671		
2.104600	99.065801		
2.104800	99.045935		
2.105000	99.026073		
2.105200	99.006215		
2.105400	98.986361		
2.105600	98.966510		
2.105800	98.946663		
2.106000	98.926820		
2.106200	98.906980		
2.106400	98.887145		
2.106600	98.867313		
2.106800	98.847485		
2.107000	98.827660		
2.107200	98.807840		
2.107400	98.788023		
2.107600	98.768210		
2.107800	98.748400		
2.108000	98.728595		
2.108200	98.708793		
2.108400	98.688995		
2.108600	98.669201		
2.108800	98.649410		
2.109000	98.629623		
2.109200	98.609840		
2.109400	98.590061		
2.109600	98.570286		
2.109800	98.550514		
2.110000	98.530746		
2.110200	98.510981		
2.110400	98.491221		
2.110600	98.471464		
2.110800	98.451711		
2.111000	98.431962		
2.111200	98.412216		
2.111400	98.392474		
2.111600	98.372736		
2.111800	98.353002		
2.112000	98.333271		
2.112200	98.313544		
2.112400	98.293821		
2.112600	98.274102		
2.112800	98.254386		
2.113000	98.234674		
2.113200	98.214966		
2.113400	98.195262		
2.113600	98.175561		
2.113800	98.155864		
2.114000	98.136171		
2.114200	98.116481		
2.114400	98.096795		
2.114600	98.077113		
2.114800	98.057435		
2.115000	98.037760		
2.115200	98.018089		
2.115400	97.998422		
2.115600	97.978758		
2.115800	97.959098		
2.116000	97.939442		
2.116200	97.919790		
2.116400	97.900141		
2.116600	97.880496		
2.116800	97.860855		
2.117000	97.841218		
2.117200	97.821584		
2.117400	97.801954		
2.117600	97.782327		
2.117800	97.762705		
2.118000	97.743086		
2.118200	97.723470		
2.118400	97.703859		
2.118600	97.684251		
2.118800	97.664647		
2.119000	97.645046		
2.119200	97.625449		
2.119400	97.605856		
2.119600	97.586267		
2.119800	97.566681		
2.120000	97.547099		
2.120200	97.527521		
2.120400	97.507946		
2.120600	97.488375		
2.120800	97.468808		
2.121000	97.449245		
2.121200	97.429685		
2.121400	97.410129		
2.121600	97.390576		
2.121800	97.371027		
2.122000	97.351482		
2.122200	97.331941		
2.122400	97.312403		
2.122600	97.292869		
2.122800	97.273339		
2.123000	97.253812		
2.123200	97.234289		
2.123400	97.214770		
2.123600	97.195254		
2.123800	97.175742		
2.124000	97.156234		
2.124200	97.136729		
2.124400	97.117228		
2.124600	97.097731		
2.124800	97.078237		
2.125000	97.058747		
2.125200	97.039261		
2.125400	97.019778		
2.125600	97.000299		
2.125800	96.980824		
2.126000	96.961353		
2.126200	96.941885		
2.126400	96.922420		
2.126600	96.902960		
2.126800	96.883503		
2.127000	96.864049		
2.127200	96.844600		
2.127400	96.825154		
2.127600	96.805711		
2.127800	96.786273		
2.128000	96.766838		
2.128200	96.747406		
2.128400	96.727978		
2.128600	96.708554		
2.128800	96.689134		
2.129000	96.669717		
2.129200	96.650304		
2.129400	96.630894		
2.129600	96.611489		
2.129800	96.592086		
2.130000	96.572688		
2.130200	96.553293		
2.130400	96.533902		
2.130600	96.514514		
2.130800	96.495130		
2.131000	96.475750		
2.131200	96.456373		
2.131400	96.437000		
2.131600	96.417630		
2.131800	96.398265		
2.132000	96.378902		
2.132200	96.359544		
2.132400	96.340189		
2.132600	96.320838		
2.132800	96.301490		
2.133000	96.282146		
2.133200	96.262806		
2.133400	96.243469		
2.133600	96.224136		
2.133800	96.204806		
2.134000	96.185480		
2.134200	96.166158		
2.134400	96.146839		
2.134600	96.127524		
2.134800	96.108213		
2.135000	96.088905		
2.135200	96.069601		
2.135400	96.050300		
2.135600	96.031003		
2.135800	96.011710		
2.136000	95.992420		
2.136200	95.973134		
2.136400	95.953851		
2.136600	95.934572		
2.136800	95.915297		
2.137000	95.896025		
2.137200	95.876757		
2.137400	95.857493		
2.137600	95.838232		
2.137800	95.818975		
2.138000	95.799721		
2.138200	95.780471		
2.138400	95.761225		
2.138600	95.741982		
2.138800	95.722742		
2.139000	95.703507		
2.139200	95.684275		
2.139400	95.665046		
2.139600	95.645821		
2.139800	95.626600		
2.140000	95.607382		
2.140200	95.588168		
2.140400	95.568958		
2.140600	95.549751		
2.140800	95.530547		
2.141000	95.511348		
2.141200	95.492152		
2.141400	95.472959		
2.141600	95.453770		
2.141800	95.434585		
2.142000	95.415403		
2.142200	95.396224		
2.142400	95.377050		
2.142600	95.357879		
2.142800	95.338711		
2.143000	95.319547		
2.143200	95.300387		
2.143400	95.281230		
2.143600	95.262077		
2.143800	95.242927		
2.144000	95.223781		
2.144200	95.204639		
2.144400	95.185500		
2.144600	95.166364		
2.144800	95.147233		
2.145000	95.128104		
2.145200	95.108980		
2.145400	95.089859		
2.145600	95.070741		
2.145800	95.051627		
2.146000	95.032517		
2.146200	95.013410		
2.146400	94.994307		
2.146600	94.975207		
2.146800	94.956111		
2.147000	94.937018		
2.147200	94.917929		
2.147400	94.898844		
2.147600	94.879762		
2.147800	94.860683		
2.148000	94.841609		
2.148200	94.822537		
2.148400	94.803470		
2.148600	94.784405		
2.148800	94.765345		
2.149000	94.746288		
2.149200	94.727234		
2.149400	94.708184		
2.149600	94.689138		
2.149800	94.670095		
2.150000	94.651056		
2.150200	94.632020		
2.150400	94.612987		
2.150600	94.593959		
2.150800	94.574934		
2.151000	94.555912		
2.151200	94.536894		
2.151400	94.517879		
2.151600	94.498868		
2.151800	94.479861		
2.152000	94.460857		
2.152200	94.441856		
2.152400	94.422859		
2.152600	94.403866		
2.152800	94.384876		
2.153000	94.365890		
2.153200	94.346907		
2.153400	94.327928		
2.153600	94.308952		
2.153800	94.289980		
2.154000	94.271011		
2.154200	94.252046		
2.154400	94.233084		
2.154600	94.214126		
2.154800	94.195171		
2.155000	94.176220		
2.155200	94.157273		
2.155400	94.138328		
2.155600	94.119388		
2.155800	94.100451		
2.156000	94.081517		
2.156200	94.062587		
2.156400	94.043661		
2.156600	94.024738		
2.156800	94.005818		
2.157000	93.986902		
2.157200	93.967990		
2.157400	93.949081		
2.157600	93.930175		
2.157800	93.911273		
2.158000	93.892375		
2.158200	93.873480		
2.158400	93.854589		
2.158600	93.835701		
2.158800	93.816816		
2.159000	93.797935		
2.159200	93.779058		
2.159400	93.760184		
2.159600	93.741313		
2.159800	93.722446		
2.160000	93.703583		
2.160200	93.684723		
2.160400	93.665866		
2.160600	93.647013		
2.160800	93.628164		
2.161000	93.609318		
2.161200	93.590475		
2.161400	93.571636		
2.161600	93.552801		
2.161800	93.533969		
2.162000	93.515140		
2.162200	93.496315		
2.162400	93.477493		
2.162600	93.458675		
2.162800	93.439860		
2.163000	93.421049		
2.163200	93.402241		
2.163400	93.383437		
2.163600	93.364636		
2.163800	93.345839		
2.164000	93.327045		
2.164200	93.308255		
2.164400	93.289468		
2.164600	93.270685		
2.164800	93.251905		
2.165000	93.233128		
2.165200	93.214355		
2.165400	93.195586		
2.165600	93.176820		
2.165800	93.158057		
2.166000	93.139298		
2.166200	93.120542		
2.166400	93.101790		
2.166600	93.083042		
2.166800	93.064296		
2.167000	93.045554		
2.167200	93.026816		
2.167400	93.008081		
2.167600	92.989350		
2.167800	92.970622		
2.168000	92.951897		
2.168200	92.933176		
2.168400	92.914459		
2.168600	92.895744		
2.168800	92.877034		
2.169000	92.858326		
2.169200	92.839623		
2.169400	92.820922		
2.169600	92.802225		
2.169800	92.783532		
2.170000	92.764842		
2.170200	92.746155		
2.170400	92.727472		
2.170600	92.708792		
2.170800	92.690116		
2.171000	92.671443		
2.171200	92.652774		
2.171400	92.634108		
2.171600	92.615445		
2.171800	92.596786		
2.172000	92.578131		
2.172200	92.559479		
2.172400	92.540830		
2.172600	92.522184		
2.172800	92.503543		
2.173000	92.484904		
2.173200	92.466269		
2.173400	92.447637		
2.173600	92.429009		
2.173800	92.410385		
2.174000	92.391763		
2.174200	92.373145		
2.174400	92.354531		
2.174600	92.335920		
2.174800	92.317312		
2.175000	92.298708		
2.175200	92.280107		
2.175400	92.261510		
2.175600	92.242916		
2.175800	92.224325		
2.176000	92.205738		
2.176200	92.187155		
2.176400	92.168574		
2.176600	92.149997		
2.176800	92.131424		
2.177000	92.112854		
2.177200	92.094287		
2.177400	92.075724		
2.177600	92.057164		
2.177800	92.038608		
2.178000	92.020055		
2.178200	92.001505		
2.178400	91.982959		
2.178600	91.964416		
2.178800	91.945877		
2.179000	91.927341		
2.179200	91.908808		
2.179400	91.890279		
2.179600	91.871754		
2.179800	91.853231		
2.180000	91.834712		
2.180200	91.816197		
2.180400	91.797684		
2.180600	91.779176		
2.180800	91.760670		
2.181000	91.742168		
2.181200	91.723670		
2.181400	91.705175		
2.181600	91.686683		
2.181800	91.668194		
2.182000	91.649709		
2.182200	91.631228		
2.182400	91.612749		
2.182600	91.594275		
2.182800	91.575803		
2.183000	91.557335		
2.183200	91.538870		
2.183400	91.520409		
2.183600	91.501951		
2.183800	91.483496		
2.184000	91.465045		
2.184200	91.446597		
2.184400	91.428153		
2.184600	91.409712		
2.184800	91.391274		
2.185000	91.372840		
2.185200	91.354409		
2.185400	91.335981		
2.185600	91.317557		
2.185800	91.299136		
2.186000	91.280719		
2.186200	91.262305		
2.186400	91.243894		
2.186600	91.225487		
2.186800	91.207083		
2.187000	91.188682		
2.187200	91.170285		
2.187400	91.151891		
2.187600	91.133500		
2.187800	91.115113		
2.188000	91.096730		
2.188200	91.078349		
2.188400	91.059972		
2.188600	91.041598		
2.188800	91.023228		
2.189000	91.004861		
2.189200	90.986497		
2.189400	90.968137		
2.189600	90.949780		
2.189800	90.931426		
2.190000	90.913076		
2.190200	90.894729		
2.190400	90.876386		
2.190600	90.858046		
2.190800	90.839709		
2.191000	90.821375		
2.191200	90.803045		
2.191400	90.784718		
2.191600	90.766395		
2.191800	90.748075		
2.192000	90.729758		
2.192200	90.711445		
2.192400	90.693135		
2.192600	90.674828		
2.192800	90.656524		
2.193000	90.638224		
2.193200	90.619928		
2.193400	90.601634		
2.193600	90.583344		
2.193800	90.565057		
2.194000	90.546774		
2.194200	90.528494		
2.194400	90.510217		
2.194600	90.491944		
2.194800	90.473674		
2.195000	90.455407		
2.195200	90.437144		
2.195400	90.418884		
2.195600	90.400627		
2.195800	90.382373		
2.196000	90.364123		
2.196200	90.345877		
2.196400	90.327633		
2.196600	90.309393		
2.196800	90.291156		
2.197000	90.272923		
2.197200	90.254692		
2.197400	90.236466		
2.197600	90.218242		
2.197800	90.200022		
2.198000	90.181805		
2.198200	90.163591		
2.198400	90.145381		
2.198600	90.127174		
2.198800	90.108970		
2.199000	90.090770		
2.199200	90.072573		
2.199400	90.054379		
2.199600	90.036189		
2.199800	90.018002		
2.200000	89.999818		
2.200200	89.981638		
2.200400	89.963460		
2.200600	89.945286		
2.200800	89.927116		
2.201000	89.908949		
2.201200	89.890785		
2.201400	89.872624		
2.201600	89.854467		
2.201800	89.836312		
2.202000	89.818162		
2.202200	89.800014		
2.202400	89.781870		
2.202600	89.763729		
2.202800	89.745591		
2.203000	89.727457		
2.203200	89.709326		
2.203400	89.691198		
2.203600	89.673074		
2.203800	89.654953		
2.204000	89.636835		
2.204200	89.618720		
2.204400	89.600609		
2.204600	89.582501		
2.204800	89.564396		
2.205000	89.546295		
2.205200	89.528197		
2.205400	89.510102		
2.205600	89.492010		
2.205800	89.473922		
2.206000	89.455837		
2.206200	89.437755		
2.206400	89.419677		
2.206600	89.401602		
2.206800	89.383530		
2.207000	89.365461		
2.207200	89.347396		
2.207400	89.329334		
2.207600	89.311275		
2.207800	89.293219		
2.208000	89.275167		
2.208200	89.257118		
2.208400	89.239072		
2.208600	89.221030		
2.208800	89.202990		
2.209000	89.184955		
2.209200	89.166922		
2.209400	89.148892		
2.209600	89.130866		
2.209800	89.112843		
2.210000	89.094824		
2.210200	89.076807		
2.210400	89.058794		
2.210600	89.040784		
2.210800	89.022778		
2.211000	89.004775		
2.211200	88.986775		
2.211400	88.968778		
2.211600	88.950784		
2.211800	88.932794		
2.212000	88.914807		
2.212200	88.896823		
2.212400	88.878842		
2.212600	88.860865		
2.212800	88.842891		
2.213000	88.824920		
2.213200	88.806953		
2.213400	88.788988		
2.213600	88.771027		
2.213800	88.753070		
2.214000	88.735115		
2.214200	88.717164		
2.214400	88.699216		
2.214600	88.681271		
2.214800	88.663329		
2.215000	88.645391		
2.215200	88.627456		
2.215400	88.609524		
2.215600	88.591595		
2.215800	88.573670		
2.216000	88.555747		
2.216200	88.537829		
2.216400	88.519913		
2.216600	88.502000		
2.216800	88.484091		
2.217000	88.466185		
2.217200	88.448282		
2.217400	88.430383		
2.217600	88.412486		
2.217800	88.394593		
2.218000	88.376703		
2.218200	88.358817		
2.218400	88.340933		
2.218600	88.323053		
2.218800	88.305176		
2.219000	88.287302		
2.219200	88.269432		
2.219400	88.251565		
2.219600	88.233700		
2.219800	88.215840		
2.220000	88.197982		
2.220200	88.180128		
2.220400	88.162276		
2.220600	88.144428		
2.220800	88.126583		
2.221000	88.108742		
2.221200	88.090904		
2.221400	88.073068		
2.221600	88.055236		
2.221800	88.037408		
2.222000	88.019582		
2.222200	88.001760		
2.222400	87.983941		
2.222600	87.966125		
2.222800	87.948312		
2.223000	87.930503		
2.223200	87.912696		
2.223400	87.894893		
2.223600	87.877093		
2.223800	87.859297		
2.224000	87.841503		
2.224200	87.823713		
2.224400	87.805926		
2.224600	87.788142		
2.224800	87.770361		
2.225000	87.752584		
2.225200	87.734810		
2.225400	87.717038		
2.225600	87.699271		
2.225800	87.681506		
2.226000	87.663744		
2.226200	87.645986		
2.226400	87.628231		
2.226600	87.610479		
2.226800	87.592730		
2.227000	87.574985		
2.227200	87.557242		
2.227400	87.539503		
2.227600	87.521767		
2.227800	87.504034		
2.228000	87.486304		
2.228200	87.468578		
2.228400	87.450855		
2.228600	87.433135		
2.228800	87.415418		
2.229000	87.397704		
2.229200	87.379993		
2.229400	87.362286		
2.229600	87.344582		
2.229800	87.326881		
2.230000	87.309183		
2.230200	87.291488		
2.230400	87.273797		
2.230600	87.256108		
2.230800	87.238423		
2.231000	87.220741		
2.231200	87.203062		
2.231400	87.185387		
2.231600	87.167714		
2.231800	87.150045		
2.232000	87.132379		
2.232200	87.114716		
2.232400	87.097056		
2.232600	87.079399		
2.232800	87.061746		
2.233000	87.044095		
2.233200	87.026448		
2.233400	87.008804		
2.233600	86.991163		
2.233800	86.973525		
2.234000	86.955891		
2.234200	86.938260		
2.234400	86.920631		
2.234600	86.903006		
2.234800	86.885384		
2.235000	86.867766		
2.235200	86.850150		
2.235400	86.832537		
2.235600	86.814928		
2.235800	86.797322		
2.236000	86.779719		
2.236200	86.762119		
2.236400	86.744522		
2.236600	86.726929		
2.236800	86.709338		
2.237000	86.691751		
2.237200	86.674167		
2.237400	86.656586		
2.237600	86.639008		
2.237800	86.621433		
2.238000	86.603862		
2.238200	86.586293		
2.238400	86.568728		
2.238600	86.551166		
2.238800	86.533607		
2.239000	86.516051		
2.239200	86.498498		
2.239400	86.480949		
2.239600	86.463402		
2.239800	86.445859		
2.240000	86.428319		
2.240200	86.410782		
2.240400	86.393248		
2.240600	86.375717		
2.240800	86.358189		
2.241000	86.340665		
2.241200	86.323143		
2.241400	86.305625		
2.241600	86.288110		
2.241800	86.270598		
2.242000	86.253089		
2.242200	86.235583		
2.242400	86.218080		
2.242600	86.200581		
2.242800	86.183084		
2.243000	86.165591		
2.243200	86.148101		
2.243400	86.130614		
2.243600	86.113130		
2.243800	86.095649		
2.244000	86.078171		
2.244200	86.060696		
2.244400	86.043225		
2.244600	86.025757		
2.244800	86.008291		
2.245000	85.990829		
2.245200	85.973370		
2.245400	85.955914		
2.245600	85.938461		
2.245800	85.921012		
2.246000	85.903565		
2.246200	85.886121		
2.246400	85.868681		
2.246600	85.851244		
2.246800	85.833809		
2.247000	85.816378		
2.247200	85.798950		
2.247400	85.781525		
2.247600	85.764104		
2.247800	85.746685		
2.248000	85.729269		
2.248200	85.711857		
2.248400	85.694448		
2.248600	85.677041		
2.248800	85.659638		
2.249000	85.642238		
2.249200	85.624841		
2.249400	85.607447		
2.249600	85.590056		
2.249800	85.572668		
2.250000	85.555284		
2.250200	85.537902		
2.250400	85.520524		
2.250600	85.503148		
2.250800	85.485776		
2.251000	85.468407		
2.251200	85.451041		
2.251400	85.433678		
2.251600	85.416318		
2.251800	85.398961		
2.252000	85.381607		
2.252200	85.364256		
2.252400	85.346909		
2.252600	85.329564		
2.252800	85.312223		
2.253000	85.294884		
2.253200	85.277549		
2.253400	85.260217		
2.253600	85.242888		
2.253800	85.225562		
2.254000	85.208239		
2.254200	85.190919		
